_row_id,event_type,judet,uat,data,lat,long,fond_cinegetic,numar_raport,nr_identificare,echipa_interventie,sex_urs,descriere_eveniment,metoda_interventie,adaugat_de,coord_status
65_alungare,alungare,,HORODNICENI,,,,ROTOPANESTI 67,,,"Primar U.A.T. Horodniceni, Medic veterinar, Personal Jandarmerie -Unitatea Fălticeni",,"În data de 16.10.2021 în jur de ora 00:30 - 01:00, în apropiere de fabrica de prelucrare a produselor lactate S.C. Laktotrio 2001 Prod S.R.L, comuna Horodniceni, județul Suceava, un urs a atacat turma de oi a fermei, sfâșiind o ovină. incidentul s-a  repetat și în noaptea de 17.10.2021 în jurul orei 23 când în apropierea fabricii au apărut 2 urși. La fața locului s-a deplasat echipa  operativă care a procedat la alungarea animalelor.",Alungat,Florentina Botezat,
66_alungare,alungare,Prahova,COMARNIC,,,,COMARNIC 24,12934/29.10.2021,,"Primar, reprez. UM 0756, medic veterinar, paznici vanat. AVPS Campina",Mascul,"Alungare prin metode sonore si cu fascicule luminoase, s-a executat foc de arma in plan vertical, ursul se afla intr-o gradina",Alungat,Crina Popa,stereo70
67_alungare,alungare,Prahova,COMARNIC,,,,COMARNIC 24,12883/28.10.2021,,"Primar, reprez. UM 0756, medic veterinar, paznici vanat. AVPS Campina",Mascul,"Alungare prin metode sonore si cu fascicule luminoase, s-a executat foc de arma in plan vertical, ursul se afla intr-o gradina",Alungat,Crina Popa,stereo70
68_alungare,alungare,,CHIOJDU,,45.399142,26.192423,SIRIU 33,,,"IJJ Buzau, UAT Chiojdu  DS Buzau",,"A fost sesizat ca un  pui de urs a fost prins în gardul unui cetatean  din satul Poienița de Sus com Chiojdu, comisia a hotarat tranchilizarea acestuia si eliberarea în zona învecinată în fond forestier.",Alungat,Ioana Diaconescu,
69_alungare,alungare,Bacău,PALANCA,,,,COTUMBA 3,4314,,"Jandarmerie - UM 0836, UAT Palanca, Personal tehnic gestionar , Medic veterinar imputernicit .",Mascul,"Un exemplar de urs a fost alungat din intravilanul comunei Palanca, cu ajutorul semnalelor acustice.",Alungat,Anca Macor,
70_alungare,alungare,,VALEA IAŞULUI,,45.186142,24.704787,VALEA DANULUI 6,1501538 din 01.11.2021,,jandarmerie,Mascul,"Ca urmare a unui apel telefonic, echipa de intervenție s-a deplasat în comuna Valea Iașului, sat Valea Uleiului. Nu a fost gasit ursul. Nu au fost victime sau pagube materiale.",Alungat,Marius Dumitru,
71_alungare,alungare,Harghita,SÂNDOMINIC,,46.603250,25.803631,BALAN 15,5982/08.11.2021,,"Primarul si viceprimarul comunei, reprezentant AVPS Miercurea Ciuc.",,"Proprietarul a anuntat telefon viceprimarul comunei despre un urs care intentiona sa intre in grajdul de cai. Animalul a fost indepartat prin gonire, a distrus gardul din BCA.",Alungat,Szabo Szilard,
72_alungare,alungare,Suceava,BROŞTENI,2021-11-06,,,PINU 1,,,Primar U.A.T. Broșteni                                   Personal Jandarmeria Broșteni                     Medic veterinar zona Broșteni   Personal tehnic -  F.C. Nr.1 Pinu (O.S.Broșteni)                              Personal Poliția Broșteni,Mascul,"Exemplarul de urs a fost identificat într-o gospodărie  din intravilanul satului Lungeni, oraș Broșteni, lângă  adăpostul cu animale ( vaci, porci, oi, capre), unde a ucis și consumat un exemplar ovină. S-a procedat la alungarea acestuia prin semnale acustice și luminoase, procedură fără rezultat, ursul devenind agresiv față de membrii  echipei de intervenție. A fost luată decizia recoltării exemplarului de urs prin împușcare.",Împușcare,Florentina Botezat,stereo70
72_impuscare,impuscare,Suceava,BROŞTENI,,,,PINU 1,,,Primar U.A.T. Broșteni                                   Personal Jandarmeria Broșteni                     Medic veterinar zona Broșteni   Personal tehnic -  F.C. Nr.1 Pinu (O.S.Broșteni)                              Personal Poliția Broșteni,Mascul,"Exemplarul de urs a fost identificat într-o gospodărie  din intravilanul satului Lungeni, oraș Broșteni, lângă  adăpostul cu animale ( vaci, porci, oi, capre), unde a ucis și consumat un exemplar ovină. S-a procedat la alungarea acestuia prin semnale acustice și luminoase, procedură fără rezultat, ursul devenind agresiv față de membrii  echipei de intervenție. A fost luată decizia recoltării exemplarului de urs prin împușcare.",Împușcare,Florentina Botezat,stereo70
73_alungare,alungare,Suceava,BROŞTENI,2021-10-28,,,,,,Viceprimar U.A.T. Broșteni                                                  Personal Jandarmeria Broșteni                     Medic veterinar zona Broșteni   Personal tehnic  F.C. Nr.1 Pinu (O.S.Broșteni),Femela,"În data de 28 octombrie pe numărul de urgență 112 s-a anunțat faptul că un urs a pătruns în curtea locuinței a două persoane, în intravilan, provocând stricăciuni asupra unor stupi de albine. A fost întrunită comisia conf. O.U.G. 81/2021. Inițial exemplarul de urs a fost alungat, dar după aproximativ 10 min. acesta a revenit. S-a încercat din nou alungarea acestuia, dar nu a mai reacționat, dimpotrivă s-a apropiat mai mult de echipa de intervenție, a devenit agresiv încercând să atace , drept pentru care a fost luată decizia  intervenției prin împușcare.",Împușcare,Florentina Botezat,
73_impuscare,impuscare,Suceava,BROŞTENI,,,,PINU 1,,,Viceprimar U.A.T. Broșteni                                                  Personal Jandarmeria Broșteni                     Medic veterinar zona Broșteni   Personal tehnic  F.C. Nr.1 Pinu (O.S.Broșteni),Femela,"În data de 28 octombrie pe numărul de urgență 112 s-a anunțat faptul că un urs a pătruns în curtea locuinței a două persoane, în intravilan, provocând stricăciuni asupra unor stupi de albine. A fost întrunită comisia conf. O.U.G. 81/2021. Inițial exemplarul de urs a fost alungat, dar după aproximativ 10 min. acesta a revenit. S-a încercat din nou alungarea acestuia, dar nu a mai reacționat, dimpotrivă s-a apropiat mai mult de echipa de intervenție, a devenit agresiv încercând să atace , drept pentru care a fost luată decizia  intervenției prin împușcare.",Împușcare,Florentina Botezat,stereo70
74_alungare,alungare,Prahova,COMARNIC,,,,COMARNIC 24,13311/08.11.2021,,"Primar, reprez. UM 0756, medic veterinar, paznici vanat. AVPS Campina",Mascul,"Alungare prin metode sonore si cu fascicule luminoase, ursul se afla pe o strada in intravilan",Alungat,Crina Popa,stereo70
75_alungare,alungare,Prahova,BUŞTENI,,,,SINAIA 25,15069/10.11.2021,,"viceprimar, reprezentant unitate jandarmi, gestionar FC, medic veterinar",,alungare cu semnale acustice si luminoase ale autospecialei jandarmeriei,Alungat,Crina Popa,stereo70
76_alungare,alungare,,GALAŢII BISTRIŢEI,,,,ALBESTI 31,,,"Plutonier adjunct IJJ BN, Secretar Primăria Galații Bistriței, Medic veterinar, Personal Tehnic AVPS  Vulpea Herina",,"A fost luată măsura alungării ursului din zonă prin folosirea de semnale acustice și luminoase. La sosirea echipei de intervenție ursul nu a mai fost observat. Au fost produse pagube materiale, respectiv trei ovine au fost ucise și una rănită.",Alungat,Nastase Crina,
77_alungare,alungare,Brașov,BRAŞOV,,45.615594,25.628760,TIMIS 18,121554/12.11.2021,,"Reprezentant U.A.T.Brasov, Personal tehnic gestionar, Medic Veterinar",Femela cu pui,"Aparitia unei ursoaice cu doi pui in capatul strazii Gladiolelor(cart.Noua), care a fost alungata.Ursoaica prezinta dizabilitate avand o problema la membrul anterior drept.",Alungat,Mirela Moisa,
78_relocare,relocare,Brașov,BRAŞOV,2021-11-12,45.593448,25.385422,,121560,Microcipuri: 642090003656877(femela); 642090003656878 (pui); 642090003656870 (pui).,"Reprezentant U.A.T.Brașov, Reprezentant Jandarmerie, Personal tehnic gestionar, Medic veterinar",Femela cu pui,"Având în vedere revenirea în același loc a ursoaicei cu doi pui, s-a procedat la capturarea celor trei exemplare de urs brun, urmată de tranchilizare și relocare",Relocat,Mirela Moisa,
79_alungare,alungare,Harghita,SÂNDOMINIC,,46.603250,25.803690,BALAN 15,FN,,"Primarul si viceprimarul comunei, reprezentant gestionar f.c. , jandarmeria",,"La data ade 10.11.2021 orele 20.27 ursul a fost alungat din curtea unui imobil din Sandominic, zona Banos",Alungat,Szabo Szilard,
80_alungare,alungare,Prahova,BUŞTENI,,,,SINAIA 25,15392/17.11.2021,,"Primar, reprez. jandarmerie, medic veterinar, paznici vanat. AVPS Hubertus Feleacu",,"Alungareîn zona impadurita a 4 exemplare tineret, folosindu-se mijloace luminoase si acustice",Alungat,Crina Popa,stereo70
81_alungare,alungare,Argeș,LEREŞTI,,45.338670,25.062280,RAUL TARGULUI 18,1561627 din 15.11.2021,,"jandarmerie, gestionar fond cinegetic, primarie",Mascul,"Echipa de interventie a gasit gardul rupt si o oaie lipsa. Au fost identificate urme de urs, dar acesta nu a fost vazut.",Alungat,Marius Dumitru,
82_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,16229/16.11.2021,,"Reprezentant UAT Predeal, reprezentant IJJ Brasov, reprezentant Garda Forestieră Brașov, medic veterinar",Femela cu pui,"In urma unui apel la 112 (ora 18,46) a fost raportată prezența unei ursoice cu 3 pui la blocurile ANL din Predeal. La deplasarea în teren  nu au fost observate animale. Echipa a rămas în zonă aproximativ 4 ore",Alungat,Mirela Moisa,
83_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,16152/15.11.2021,,"Reprezentant UAT Predeal, Reprezentant Inspectoratul Judetean de Jandarmi Brasov, medic veterinar",Femela cu pui,"Apel la 112 (ora 21,24), ursoaica cu 3 pui pe str.Poiana Narciselor, loc.Predeal, a fost direcționat echipajul de poliție Predeal care a alungat exemplarele de urs în pădure. Ursoaica cu cei 3 pui și-a făcut apariția din nou, fiind alungată după decizia echipei de intervenție , într-o zonă îndepărtată.",Alungat,Mirela Moisa,
84_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,16154/15.11.2021,,"Reprezentant UAT Predeal, Reprezentant IJJ Brasov, Reprezentant Garda Forestiera Brasov, Medic veterinar",Femela cu pui,"Apel la 112,  ora 18,41, ursoaica cu trei pui pe strada Poiana Narciselor, loc.Predeal, zona ANL. animalele salbatice au fost alungate  de echipa de interventie de mai multe ori in zona indepartata.",Alungat,Mirela Moisa,
85_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,15939/09.11.2021,,"Reprezentant UAT Predeal, Reprezentant IJJ Brasov, reprezentant Garda Forestiera Brasov, Medic veterinar",Femela cu pui,"Apel la 112, la ora 13,07, ursoaica cu trei pui pe str.Poiana Narciselor, loc.Predeal, zona ANL. Animalele au fost alungate de echipa de intervenție de mai multe ori in zona impadurita.",Alungat,Mirela Moisa,
86_alungare,alungare,Prahova,CERAŞU,,,,CAZACU 34,2287/19.11.2021,,"reprez UAT, reprez. jandarmi, reprez gestionar FC, medic veterinar",Femela,"Ursul are colar GPS, alungare prin diverse mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
87_alungare,alungare,Prahova,MĂNECIU,,,,CAZACU 34,2288/20.11.2021,,"reprezentant UAT, reprez. UM 0756, paznic vanat. AJVPS Prahova",Femela,"Urs observat in intravilan foarte des, alungat cu mijloace acustice",Alungat,Crina Popa,stereo70
88_alungare,alungare,Prahova,MĂNECIU,,,,CAZACU 34,2289/20.11.2021,,"reprezentant UAT, reprez. UM 0756, paznic vanat. AJVPS Prahova",Femela,"Urs observat in intravilan foarte des, alungat cu mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
89_alungare,alungare,Prahova,IZVOARELE,,,,CAZACU 34,2290/21.11.2021,,"reprezentant UAT, reprez. UM 0756, paznic vanat. AJVPS Prahova",Femela,Observat pe DN1A,Alungat,Crina Popa,stereo70
90_alungare,alungare,Neamț,,,,,GALU 20,7380/08.11.2021,,Plt.adj.Gociu Lucian Plt.maj. Ungureanu Marius Primar Tifui Bogdan personal tehnic Tofan Stefan medic vet. Lalau Gheorghe medic vet Pauseru Mircea,Mascul,"Urs prins in gard de sarma, tranchilizat si eliberat",Relocat,Roxana Savina,
90_relocare,relocare,Neamț,,,,,GALU 20,,microcip 642090001870562,Plt.adj.Gociu Lucian Plt.maj. Ungureanu Marius Primar Tifui Bogdan personal tehnic Tofan Stefan medic vet. Lalau Gheorghe medic vet Pauseru Mircea,Mascul,"Urs prins in gard de sarma, tranchilizat si eliberat",Relocat,Roxana Savina,
91_alungare,alungare,Mureș,SOVATA,,46.363450,25.507400,SEBES 43,12268/08.09.2021,,"Primar, personalul structurii de jandarmi, reprezentant asociatia de vanatoare",,"Urs tanar a creat panica in randul turistilor din statiunea Sovata, jud. Mures. Exemplarul a fost alungta.",Alungat,Nagy Hajnal,
92_relocare,relocare,Mureș,SOVATA,2021-10-13,46.603641,25.081193,SEBES 43,14197/14.10.2021,,"Primar, personalul structurilor de jandarmi, reprezentant asociatia de vanatoare, medic veterinar",Mascul,"Urs tranchilizat si relocat din statiunea Sovata , jud Mures in Borsec , jud Harghita, FC 6 Borsec, Asociatia Clubul de Vanatoare si Pescuit Sportiv  Fagetel-Mortonca",Relocat,Nagy Hajnal,
93_alungare,alungare,Mureș,SOVATA,,46.605649,25.084330,SEBES 43,14580/21.10.2021,,"Primar, personalul structurilor de jandarmi, reprezentant asociatia de vanatoare",,Ursoaica cu 2 pui alungat din  statiunea Sovata care a creat panica in randul locuitorilor din zona.,Alungat,Nagy Hajnal,
94_relocare,relocare,Mureș,SOVATA,2021-11-14,46.605649,25.084330,SEBES 43,15785/15.11.2021,,"Primar, personalul structurii de jandarmi, reperzenatnt asociatia de vanatoare, medic veterinar",Femela cu pui,"Ursoaica cu pui tranchilizat si relocat din statiunea Sovata, jud Mures la Borsec, jud Harghita FC  6 Borsec, Asociaţia Clubul de Vânătoare si Pescuit Sportiv Fagetel-Mortoncat",Relocat,Nagy Hajnal,
95_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,16608/23.11.2021,,"Reprezentant Jandarmerie, Reprezentant Primaria Predeal, Medic veterinar",Femela cu pui,"Indepartare femela cu 2 pui de pe strada Eroilor din Predeal, in urma apelului la 112",Alungat,Andreea Bogdan,
96_alungare,alungare,Mureș,SOLOVĂSTRU,,46.784203,24.792995,CASVA 39,4263/02.09.2021,,"Primar, viceprimar, reprezentanti jandarmerie, reprezentant asociatia de vanatoare",Mascul,"Urs mascul alungat din intravilanul loc. Jabenita, com Solovastru, jud Mures.",Alungat,Nagy Hajnal,
97_alungare,alungare,Prahova,BUŞTENI,,,,SINAIA 25,15695/23.11.2021,,"Primar, reprez. jandarmerie, medic veterinar, paznici vanat. AVPS Hubertus Feleacu",Femela cu pui,"Femela cu pui, agresiva, ataca omul in zona locuita, alungare prin metode sonore si cu fascicule luminoase in zona impadurita",Alungat,Crina Popa,stereo70
98_alungare,alungare,Prahova,DRAJNA,,,,CAZACU 34,2294/22.11.2021,,"reprezentant UAT, paznic vanat. AJVPS Prahova, medic veterinar",Femela,Observat in intravilan,Alungat,Crina Popa,stereo70
99_alungare,alungare,Brașov,BRAŞOV,,45.629881,25.592202,TIMIS 18,127500/26.11.2021,,"Reprezentant U.A.T. Brașov, reprezentant gestionar fond cinegetic",Femela cu pui,"În urma patrulării s-au observat în zona Tâmpa Residence, patru exemplare de urs brun (femelă cu trei pui). S-a procedat la alungarea exemplarelor folosind semnale acustice și luminoase cf.OUG 81/2021",Alungat,Mirela Moisa,
100_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,16895/26.11.2021?,,"Reprezentant UAT Predeal, reprezentant IJJ Brasov, reprezentant gestionar GFC, medic veterinar",Femela cu pui,A fost apelata la 112 prezenta ursoaicei cu pui in zona blocurilor ANL din orasul Predel. UAT Predeal a procedat la constituirea comisiei de interventie in conformitate cu prevederie OUG 81/2021 si s-a stabilit modul de interventie (alungare). Echipa de interventie  s-a deplasat in teren si a observat animalele.Echipa de interventie a ramas in zona aproximativ 2 ore si 30 minute. Exemplarele de urs nu au mai revenit din zona impadurita unde au fost alungate.,Alungat,Viorel Marean,
101_alungare,alungare,Harghita,SÂNDOMINIC,,46.603900,25.803900,BALAN 15,5971,,"Primarul si viceprimarul comunei, reprezentant AVPS Miercurea Ciuc.",,In data de 06.11.2021 orele 01.27 viceprimarul comunei a fost anuntat telefonic despre prezenta unui ur in gospodaria sub adresa nr. 1109. Ursul a fost alungat de catre personal AVPS si jandarmerie.,Alungat,Szabo Szilard,
102_alungare,alungare,Harghita,BĂLAN,,46.660540,25.802200,BALAN 15,FN,,"Viceprimarul orasului, reprezentantul AVPS Miercurea Ciuc, medic veterinar.",Mascul,La ora 22.46 echipa de interventie a fost chemat la fata blocului de pe adresa 1 Decembrie nr. 16 Ursul a fost alungat dar a mai revenit in alte locatii din oras.,Alungat,Szabo Szilard,
103_alungare,alungare,,MĂRIŞELU,,,,TEACA 30,,,"Viceprimar comuna Mărișelu, Plt. adj. șef - IJJ B-N, Reprezentant gestionar",Mascul,"Acțiunea a avut loc în localitatea Jeica, nr. 136. S-a luat măsura alungării ursului din zonă. În momentul sosirii echipei intervenției ursul nu a mai fost la fața locului. S-au constatat pagube - respectiv au fost distruse 8 familii de albine.",Alungat,Nastase Crina,
104_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,20199/06.12.2021,,"primar, jandarmi, reprez. gestionar FC, medic veterinar",Femela cu pui,"Animalul a atacat 2 persoane straine in zona Peles, s-au folosit semnale acustice si luminoase pt indepartare in zona impadurita",Alungat,Crina Popa,stereo70
105_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,20199/06.12.2021,,"primar, jandarmi, reprez gestionar FC, medic veterinar",Femela cu pui,"Animalele au aparut pe strada Opler, au fost alungate cu mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
106_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,20199/06.12.2021,,"primar, jandarmi, reprez gestionar FC, medic veterinar",Femela cu pui,"Animalele au aparut in zona Carmen Sylva-Manastirea Sinaia, au fost alungate cu mijloace acustice si luminoase in zona impadurita",Alungat,Crina Popa,stereo70
107_alungare,alungare,Harghita,BĂLAN,,46.661450,25.801420,BALAN 15,FN,,"Viceprimarul orasului, reprezentantul AVPS Miercurea Ciuc, rerezentantul politiei.",Femela cu pui,La ora 19.47 echipa de interventie a fost chemat la fata blocului de pe adresa 1 Decembrie nr. 8 Femela de urs cu 2 pui a fost alungata.,Alungat,Szabo Szilard,
108_alungare,alungare,Harghita,BĂLAN,,46.661390,25.801360,BALAN 15,FN,,"Viceprimarul orasului, reprezentantul AVPS Miercurea Ciuc, medic veterinar, reprezentantul politiei.",Femela cu pui,La ora 4.15 echipa de interventie a fost chemat la fata blocului de pe adresa 1 Decembrie nr. 8 Femela de urs cu doi pui a fost alungata.,Alungat,Szabo Szilard,
109_alungare,alungare,Harghita,BĂLAN,,46.661580,25.801110,BALAN 15,FN,,"Viceprimarul orasului, reprezentantul AVPS Miercurea Ciuc, medic veterinar, jandarmeria.",Femela cu pui,La ora 22.14 echipa de interventie a fost chemat la fata blocului de pe adresa 1 Decembrie nr. 8 Femela de urs cu 2 pui a fost alungata.,Alungat,Szabo Szilard,
110_alungare,alungare,Harghita,BĂLAN,,46.644990,25.817420,BALAN 15,FN,,"Primarul orasului, reprezentantul AVPS Miercurea Ciuc",Mascul,La ora 22.14 echipa de interventie a fost chemat la statia de autobuz din localitate unde a fost raportata prezenta unui urs mascul agresiv. Animalul a fost alungat cu ajutorul echipajului jandarmeriei.,Alungat,Szabo Szilard,
111_alungare,alungare,Mureș,BEICA DE JOS,,46.699637,24.814773,GORNESTI 21,3972/29.09.2021,,"Primar, Reprezentant asociatie de vanatoare",,"Exemplar de urs in intravilanul localitatii Nadasa, com. Beica de Jos, jud. Mures, . Exemplarul se afla  pa un pom fructifer aflat in gospodaria  omului.",Alungat,Nagy Hajnal,
112_alungare,alungare,Harghita,VOŞLĂBENI,,46.645090,25.620130,VOSLOBENI 14,FN,,"Personalul jandarmeriei, paznicul de vanatoare",Femela cu pui,"Ursoaica cu pui a fost alungata din gospodaria din Voslabeni nr. 390 cu ajutorul petardelor. Mai tarziu a revenit si a produs pagube, a ucis 8 galinacee la o gospadarie din localitate.",Alungat,Szabo Szilard,
113_relocare,relocare,Harghita,VOŞLĂBENI,2021-12-13,46.646010,25.619530,VOSLOBENI 14,FN,RO3577706506,"Primarul comunei, personalul jandarmeriei, a gestionarului fc. si medic veterinar.",Mascul,"Exemplarul de urs tanar de apr. 2 ani a fost capturat si tranchilizat in zona centrala a comunei, in apropierea scolii. A fost relocat pe un alt fond cinegetic apartinand gestionarului.",Relocat,Szabo Szilard,
114_alungare,alungare,Mureș,BEICA DE JOS,,46.720705,24.865991,GORNESTI 21,3973/29.09.2021,,"Reprezentant primarie, personalul structurilor de jandarmi, reprezentant asociatia de vanatoare",,"Urs aflat la limita intravilanului loc. Serbeni, com Beica de Jos, jud Mures",Alungat,Nagy Hajnal,
115_alungare,alungare,Mureș,BEICA DE JOS,,46.699616,24.814972,GORNESTI 21,3974/30.09.2021,,"Reprezentant primarie, reprezentant asociatie de vanatoare",,"Urs aflat in intravilanul localiatii Nadasa, com Beica de Jos, jud Mures",Alungat,Nagy Hajnal,
116_alungare,alungare,Prahova,COMARNIC,,,,COMARNIC 24,14722/13.12.2021,,"Primar, reprez. UM 0756, paznici vanat. AVPS Campina",Mascul,Alungare prin metode sonore si cu fascicule luminoase,Alungat,Crina Popa,stereo70
117_relocare,relocare,Suceava,BROŞTENI,2021-08-19,47.234448,25.729735,PINU 1,,,"Reprezentant U.A.T. Broșteni, Personal Jandarmeria Broșteni, Personal tehnic Gestionar F.C. D.S. Suceava, Medic veterinar împuternicit U.A.T. Broșteni",Femela,"În urma apelului la nr. de urgență 112 s-a constatat că un exemplar de urs era prins într-o capcană neautorizată. S-a procedat la izolarea zonei după care s-a luat decizia tranchilizării și relocării. Exemplarul de urs a fost relocat în cuprinsul F.C. nr.1 Pinu, departe de locuințe",Relocat,Florentina Botezat,
118_alungare,alungare,Mureș,CEUAŞU DE CÂMPIE,,46.641136,24.515989,VOINIVCENI 16,9297/15.12.2021,,"Reprezentant primarie, reprezentant asociatia de vanatoare",,"Urs aflat in intravilanul comunei Ceuasu de Campie, jud Mures",Alungat,Nagy Hajnal,
